"Rsquared","RsquaredSD","MAE","MAESD","RMSE","RMSESD","model","trait"
0.583821822381464,0.0381112020046525,1.65690022567721,0.132284791293596,2.12146574406103,0.166571182235379,"svmLinear","Perimeter_day21_trans"
0.777595032050092,0.0409745273844096,1.23574451768193,0.106350532364109,1.68308254943086,0.222301254400854,"lm","Area_day29_trans"
0.775040845012878,0.0418096603825263,1.20770033763514,0.103090749542465,1.66145432332318,0.204705505353138,"brnn","Area_day29_trans"
0.719405959813993,0.0421085881224465,1.38878250742897,0.113228100741256,1.8569670031251,0.163542738773781,"parRF","Area_day29_trans"
0.660107682170059,0.118224475002993,1.40863363188562,0.276412486938457,2.07652925304492,0.509590255038974,"cubist","Area_day29_trans"
0.697019236524929,0.0396638365924095,1.45052768107174,0.1219813149708,1.9091703481406,0.172492872845841,"treebag","Area_day29_trans"
0.74858387353736,0.0439434146597294,1.26136688706187,0.129496563991225,1.77079042308329,0.234258774826011,"svmRadialSigma","Area_day29_trans"
0.759994117877775,0.0362207269764761,1.20622975160362,0.0794760365066489,1.67061272119484,0.123673703433901,"svmLinear","Area_day29_trans"
0.795521195096246,0.0455020847404089,0.443051085056529,0.0391592543052327,0.614612528409886,0.0983874967579997,"lm","Perimeter_day29_trans"
0.787170530650097,0.0413197240152367,0.437697802377997,0.0322230041322613,0.608878239053896,0.0804490063102249,"brnn","Perimeter_day29_trans"
0.741157359501319,0.0426836201158568,0.508525949144283,0.0349753872182456,0.685344134467846,0.0710838117024698,"parRF","Perimeter_day29_trans"
0.705092284667278,0.0996473940041013,0.494602382283504,0.0829242425306785,0.764066247190269,0.211139360403999,"cubist","Perimeter_day29_trans"
0.684553136335777,0.0446912195657065,0.538212132609273,0.0389135261251283,0.72162983167809,0.0757720721647719,"treebag","Perimeter_day29_trans"
0.761251168364828,0.0503745156038485,0.459584553629328,0.0422485069125519,0.672346887203879,0.0871157720829758,"svmRadialSigma","Perimeter_day29_trans"
0.766595247535159,0.0464969512052091,0.434495853871299,0.0423455859726503,0.64460030804143,0.0928498503990033,"svmLinear","Perimeter_day29_trans"
0.768756714616098,0.0474458147913543,0.696403383473323,0.0581964527631285,0.952544672268861,0.133421129319474,"lm","Area_growth_trans"
0.762725308098112,0.0438714915755518,0.686572517594397,0.055712633407832,0.942868135537316,0.117668417913204,"brnn","Area_growth_trans"
0.711006791543943,0.044953083647214,0.787184019133205,0.0631971405097122,1.04778365173688,0.088503467505197,"parRF","Area_growth_trans"
0.702254880437149,0.0861816455189008,0.740642883267755,0.120367005718968,1.07273032207228,0.236623547436698,"cubist","Area_growth_trans"
0.675225694557102,0.0549655301852371,0.821067836209564,0.0638397471874205,1.10311761382362,0.107555291069248,"treebag","Area_growth_trans"
0.751250788039035,0.0435989347947368,0.7138471310404,0.0493029312780137,0.991297053158835,0.106028684708832,"svmRadialSigma","Area_growth_trans"
0.753887127421206,0.0435897033135843,0.69583301929496,0.0554140512240766,0.947786375633304,0.105447247575306,"svmLinear","Area_growth_trans"
0.771508518506791,0.0490046300672061,0.581340363184381,0.0472588908570712,0.781942757963796,0.105623115167031,"lm","Perimeter_growth_trans"
0.760345081368314,0.0410036236260209,0.5784311248518,0.040964731398858,0.774120660422882,0.0821200274261394,"brnn","Perimeter_growth_trans"
0.702041257859765,0.0425984760886696,0.661921515197756,0.0430509667228875,0.88638256750094,0.0774634367965483,"parRF","Perimeter_growth_trans"
0.721786753565029,0.0743457898828487,0.611960723565754,0.070201762739828,0.829742406984431,0.1217415157068,"cubist","Perimeter_growth_trans"
0.650313059245869,0.0635430971926466,0.721677006276652,0.0869011914563616,0.959316854647704,0.129787421871507,"treebag","Perimeter_growth_trans"
0.76444057516725,0.0339377577612746,0.610391171393272,0.0651641471589281,0.852063956865182,0.130562428387184,"svmRadialSigma","Perimeter_growth_trans"
0.750989827877,0.0442877241283469,0.59165786964395,0.0433034470865426,0.805361879407721,0.0807044245210652,"svmLinear","Perimeter_growth_trans"
